order_date,order_time,item_serial,order_revenue,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
2021-12-25,23:53,20256,20.0,small,south_wales,220,51,December,2021,Q4
2021-12-25,00:40,94083,100.0,large,south_west,183,51,December,2021,Q4
2021-12-26,09:51,48087,20.0,small,greater_london,40,51,December,2021,Q4
2021-12-27,00:00,39247,20.0,small,north_east,227,52,December,2021,Q4
2021-12-27,17:22,94525,100.0,large,east_midlands,87,52,December,2021,Q4
2021-12-28,14:55,17747,20.0,small,south_west,285,52,December,2021,Q4
2021-12-29,14:10,28046,20.0,small,greater_london,34,52,December,2021,Q4
2021-12-30,14:04,54736,20.0,small,greater_london,50,52,December,2021,Q4
2021-12-31,11:05,13104,20.0,small,south_wales,168,52,December,2021,Q4
2022-01-01,07:39,39886,20.0,small,greater_london,22,52,January,2022,Q1
2022-01-02,01:22,21459,20.0,small,south_wales,150,52,January,2022,Q1
2022-01-02,20:30,32523,20.0,small,south_wales,158,52,January,2022,Q1
2022-01-03,14:58,24668,20.0,small,greater_london,45,1,January,2022,Q1
2022-01-03,21:11,48795,20.0,small,greater_london,33,1,January,2022,Q1
2022-01-04,08:01,10416,20.0,small,north_east,300,1,January,2022,Q1
2022-01-05,02:04,40132,20.0,small,south_west,170,1,January,2022,Q1
2022-01-05,23:36,91618,100.0,large,south_east,78,1,January,2022,Q1
2022-01-06,06:08,13049,20.0,small,greater_london,18,1,January,2022,Q1
2022-01-06,23:40,78826,100.0,large,south_wales,224,1,January,2022,Q1
2022-01-07,18:46,8899,20.0,small,west_midlands,95,1,January,2022,Q1
2022-01-07,16:47,90637,100.0,large,north_east,205,1,January,2022,Q1
2022-01-08,10:15,11357,20.0,small,greater_london,41,1,January,2022,Q1
2022-01-08,17:02,25328,20.0,small,south_east,70,1,January,2022,Q1
2022-01-09,10:06,50608,20.0,small,greater_london,48,1,January,2022,Q1
2022-01-10,02:26,59334,20.0,small,south_east,72,2,January,2022,Q1
2022-01-10,17:20,96470,100.0,large,greater_london,16,2,January,2022,Q1
2022-01-11,10:39,18771,20.0,small,greater_london,49,2,January,2022,Q1
2022-01-11,20:47,54488,20.0,small,greater_london,43,2,January,2022,Q1
2022-01-12,04:08,99585,100.0,large,north_east,178,2,January,2022,Q1
2022-01-12,13:50,99752,100.0,large,east_midlands,105,2,January,2022,Q1
2022-01-13,05:06,85985,100.0,large,greater_london,6,2,January,2022,Q1
2022-01-13,14:59,76308,100.0,large,greater_london,34,2,January,2022,Q1
2022-01-13,20:20,40963,20.0,small,east_midlands,90,2,January,2022,Q1
2022-01-14,14:15,16737,20.0,small,east_midlands,45,2,January,2022,Q1
2022-01-15,00:17,54591,20.0,small,greater_london,18,2,January,2022,Q1
2022-01-15,20:51,9855,20.0,small,south_east,64,2,January,2022,Q1
2022-01-16,13:06,37904,20.0,small,greater_london,45,2,January,2022,Q1
2022-01-16,08:18,34155,20.0,small,greater_london,25,2,January,2022,Q1
2022-01-17,05:59,62985,20.0,small,south_east,75,3,January,2022,Q1
2022-01-17,15:14,67346,20.0,small,east_midlands,53,3,January,2022,Q1
2022-01-18,13:45,30366,20.0,small,south_west,124,3,January,2022,Q1
2022-01-19,08:21,32400,20.0,small,south_east,45,3,January,2022,Q1
2022-01-19,11:46,1991,20.0,small,greater_london,15,3,January,2022,Q1
2022-01-19,16:36,57633,20.0,small,greater_london,46,3,January,2022,Q1
2022-01-20,03:11,98089,100.0,large,greater_london,8,3,January,2022,Q1
2022-01-20,22:59,73071,20.0,small,greater_london,28,3,January,2022,Q1
2022-01-21,12:01,96916,100.0,large,south_wales,237,3,January,2022,Q1
2022-01-21,13:11,31418,20.0,small,greater_london,5,3,January,2022,Q1
2022-01-22,10:15,89392,100.0,large,greater_london,6,3,January,2022,Q1
2022-01-22,22:21,63443,20.0,small,south_west,251,3,January,2022,Q1
2022-01-23,16:35,96107,100.0,large,north_east,201,3,January,2022,Q1
2022-01-24,04:34,80440,100.0,large,greater_london,15,4,January,2022,Q1
2022-01-24,18:56,50034,20.0,small,north_wales,215,4,January,2022,Q1
2022-01-24,00:43,21079,20.0,small,greater_london,17,4,January,2022,Q1
2022-01-24,18:38,99947,100.0,large,north_east,246,4,January,2022,Q1
2022-01-25,14:00,19700,20.0,small,south_east,61,4,January,2022,Q1
2022-01-26,10:37,7595,20.0,small,south_east,60,4,January,2022,Q1
2022-01-26,20:31,21129,20.0,small,greater_london,20,4,January,2022,Q1
2022-01-27,18:29,79200,100.0,large,south_west,132,4,January,2022,Q1
2022-01-28,11:14,50990,20.0,small,greater_london,29,4,January,2022,Q1
2022-01-28,13:54,21398,20.0,small,greater_london,37,4,January,2022,Q1
2022-01-29,07:15,43613,20.0,small,greater_london,43,4,January,2022,Q1
2022-01-29,23:35,83921,100.0,large,east_midlands,65,4,January,2022,Q1
2022-01-30,18:27,881,20.0,small,greater_london,40,4,January,2022,Q1
2022-01-30,00:55,442,20.0,small,greater_london,32,4,January,2022,Q1
2022-01-31,10:05,76500,100.0,large,south_east,76,5,January,2022,Q1
2022-01-31,10:30,9529,20.0,small,north_east,256,5,January,2022,Q1
2022-01-31,09:47,23376,20.0,small,south_west,259,5,January,2022,Q1
2022-02-01,20:06,11122,20.0,small,south_wales,209,5,February,2022,Q1
2022-02-01,01:45,93601,100.0,large,east_midlands,114,5,February,2022,Q1
2022-02-01,02:34,62821,20.0,small,east_midlands,119,5,February,2022,Q1
2022-02-02,07:36,25460,20.0,small,south_wales,158,5,February,2022,Q1
2022-02-03,06:33,17407,20.0,small,south_west,220,5,February,2022,Q1
2022-02-04,05:50,48272,20.0,small,south_west,264,5,February,2022,Q1
2022-02-05,05:29,75788,100.0,large,east_midlands,78,5,February,2022,Q1
2022-02-05,22:55,70729,20.0,small,south_west,218,5,February,2022,Q1
2022-02-05,23:31,3836,20.0,small,south_west,235,5,February,2022,Q1
2022-02-06,14:40,60258,20.0,small,greater_london,24,5,February,2022,Q1
2022-02-06,19:47,37920,20.0,small,greater_london,24,5,February,2022,Q1
2022-02-07,14:51,88865,100.0,large,south_east,77,6,February,2022,Q1
2022-02-08,01:41,86974,100.0,large,north_east,290,6,February,2022,Q1
2022-02-08,03:16,34968,20.0,small,south_east,62,6,February,2022,Q1
2022-02-08,04:46,68058,20.0,small,east_midlands,108,6,February,2022,Q1
2022-02-08,16:39,56031,20.0,small,greater_london,45,6,February,2022,Q1
2022-02-09,14:23,98794,100.0,large,west_midlands,139,6,February,2022,Q1
2022-02-10,09:52,86963,100.0,large,south_east,50,6,February,2022,Q1
2022-02-11,05:28,67574,20.0,small,greater_london,34,6,February,2022,Q1
2022-02-11,13:20,88770,100.0,large,east_midlands,54,6,February,2022,Q1
2022-02-11,20:32,37889,20.0,small,east_midlands,97,6,February,2022,Q1
2022-02-12,18:55,23559,20.0,small,east_midlands,56,6,February,2022,Q1
2022-02-13,08:47,16887,20.0,small,greater_london,50,6,February,2022,Q1
2022-02-13,09:39,64502,20.0,small,greater_london,46,6,February,2022,Q1
2022-02-13,22:20,99932,100.0,large,greater_london,21,6,February,2022,Q1
2022-02-14,02:30,86018,100.0,large,east_midlands,101,7,February,2022,Q1
2022-02-15,02:16,40335,20.0,small,south_west,156,7,February,2022,Q1
2022-02-15,04:00,53271,20.0,small,greater_london,42,7,February,2022,Q1
2022-02-15,14:43,34631,20.0,small,greater_london,44,7,February,2022,Q1
2022-02-16,08:06,55060,20.0,small,greater_london,10,7,February,2022,Q1
2022-02-17,06:22,32360,20.0,small,south_west,175,7,February,2022,Q1
2022-02-18,21:28,87213,100.0,large,south_east,80,7,February,2022,Q1
2022-02-18,20:04,16056,20.0,small,south_west,112,7,February,2022,Q1
2022-02-18,04:33,48771,20.0,small,greater_london,36,7,February,2022,Q1
2022-02-19,10:53,42811,20.0,small,greater_london,6,7,February,2022,Q1
2022-02-19,14:54,8335,20.0,small,south_east,47,7,February,2022,Q1
2022-02-20,04:48,7985,20.0,small,north_east,288,7,February,2022,Q1
2022-02-20,22:03,11113,20.0,small,greater_london,38,7,February,2022,Q1
2022-02-21,04:46,12544,20.0,small,south_east,73,8,February,2022,Q1
2022-02-21,09:55,55413,20.0,small,south_wales,221,8,February,2022,Q1
2022-02-22,09:42,49296,20.0,small,south_east,72,8,February,2022,Q1
2022-02-22,21:56,78863,100.0,large,north_east,245,8,February,2022,Q1
2022-02-23,00:22,30714,20.0,small,south_east,45,8,February,2022,Q1
2022-02-23,21:34,53446,20.0,small,north_wales,270,8,February,2022,Q1
2022-02-24,03:26,87117,100.0,large,greater_london,7,8,February,2022,Q1
2022-02-24,07:59,25045,20.0,small,greater_london,31,8,February,2022,Q1
2022-02-24,08:33,38355,20.0,small,north_wales,228,8,February,2022,Q1
2022-02-25,22:45,54102,20.0,small,south_wales,164,8,February,2022,Q1
2022-02-25,04:27,73879,20.0,small,south_east,53,8,February,2022,Q1
2022-02-25,14:41,58202,20.0,small,south_west,120,8,February,2022,Q1
2022-02-26,04:27,59831,20.0,small,south_east,73,8,February,2022,Q1
2022-02-26,23:40,15320,20.0,small,north_east,182,8,February,2022,Q1
2022-02-27,06:39,34629,20.0,small,south_east,43,8,February,2022,Q1
2022-02-27,14:04,17189,20.0,small,greater_london,44,8,February,2022,Q1
2022-02-28,06:46,50253,20.0,small,north_east,221,9,February,2022,Q1
2022-03-01,17:33,57518,20.0,small,west_midlands,129,9,March,2022,Q1
2022-03-01,01:17,39610,20.0,small,south_west,300,9,March,2022,Q1
2022-03-01,05:09,6026,20.0,small,south_wales,142,9,March,2022,Q1
2022-03-01,06:12,82068,100.0,large,greater_london,20,9,March,2022,Q1
2022-03-01,17:23,77635,100.0,large,south_west,180,9,March,2022,Q1
2022-03-01,19:56,2283,20.0,small,south_east,60,9,March,2022,Q1
2022-03-02,22:53,94060,100.0,large,greater_london,39,9,March,2022,Q1
2022-03-02,19:06,8144,20.0,small,greater_london,28,9,March,2022,Q1
2022-03-02,18:05,38806,20.0,small,south_east,79,9,March,2022,Q1
2022-03-02,07:04,9179,20.0,small,greater_london,13,9,March,2022,Q1
2022-03-03,08:49,72312,20.0,small,greater_london,27,9,March,2022,Q1
2022-03-03,10:15,16759,20.0,small,east_midlands,106,9,March,2022,Q1
2022-03-03,21:10,63993,20.0,small,greater_london,15,9,March,2022,Q1
2022-03-03,21:45,88806,100.0,large,greater_london,33,9,March,2022,Q1
2022-03-04,01:26,1998,20.0,small,greater_london,35,9,March,2022,Q1
2022-03-04,11:59,42506,20.0,small,south_wales,219,9,March,2022,Q1
2022-03-04,16:19,31929,20.0,small,greater_london,17,9,March,2022,Q1
2022-03-04,16:20,28605,20.0,small,south_west,263,9,March,2022,Q1
2022-03-04,22:05,95636,100.0,large,greater_london,6,9,March,2022,Q1
2022-03-05,02:16,57760,20.0,small,west_midlands,131,9,March,2022,Q1
2022-03-05,07:28,26735,20.0,small,greater_london,34,9,March,2022,Q1
2022-03-05,17:56,98133,100.0,large,greater_london,7,9,March,2022,Q1
2022-03-05,22:33,96069,100.0,large,greater_london,10,9,March,2022,Q1
2022-03-06,19:59,69024,20.0,small,south_east,56,9,March,2022,Q1
2022-03-06,08:53,19024,20.0,small,south_east,70,9,March,2022,Q1
2022-03-06,12:28,93320,100.0,large,greater_london,31,9,March,2022,Q1
2022-03-07,02:47,37197,20.0,small,greater_london,16,10,March,2022,Q1
2022-03-07,13:02,97345,100.0,large,south_east,71,10,March,2022,Q1
2022-03-07,22:22,15189,20.0,small,south_east,52,10,March,2022,Q1
2022-03-08,09:48,94192,100.0,large,south_west,108,10,March,2022,Q1
2022-03-08,13:58,10859,20.0,small,south_east,54,10,March,2022,Q1
2022-03-08,19:03,34503,20.0,small,south_east,69,10,March,2022,Q1
2022-03-09,04:41,17714,20.0,small,west_midlands,101,10,March,2022,Q1
2022-03-09,16:30,57916,20.0,small,greater_london,9,10,March,2022,Q1
2022-03-09,17:13,19397,20.0,small,greater_london,14,10,March,2022,Q1
2022-03-09,19:58,10445,20.0,small,south_east,73,10,March,2022,Q1
2022-03-10,17:26,5639,20.0,small,south_east,45,10,March,2022,Q1
2022-03-10,15:57,3107,20.0,small,greater_london,33,10,March,2022,Q1
2022-03-10,21:47,48640,20.0,small,greater_london,9,10,March,2022,Q1
2022-03-10,04:01,24633,20.0,small,greater_london,43,10,March,2022,Q1
2022-03-10,07:15,17654,20.0,small,greater_london,47,10,March,2022,Q1
2022-03-11,09:06,78090,100.0,large,south_east,49,10,March,2022,Q1
2022-03-11,17:11,5412,20.0,small,south_east,55,10,March,2022,Q1
2022-03-12,03:23,23506,20.0,small,south_west,253,10,March,2022,Q1
2022-03-12,04:53,39648,20.0,small,greater_london,32,10,March,2022,Q1
2022-03-12,07:02,83189,100.0,large,south_east,48,10,March,2022,Q1
2022-03-12,12:58,61800,20.0,small,greater_london,8,10,March,2022,Q1
2022-03-13,11:20,41352,20.0,small,south_wales,186,10,March,2022,Q1
2022-03-13,15:06,24369,20.0,small,south_east,64,10,March,2022,Q1
2022-03-13,19:42,47251,20.0,small,west_midlands,136,10,March,2022,Q1
2022-03-13,00:04,28134,20.0,small,south_west,261,10,March,2022,Q1
2022-03-14,23:36,97315,100.0,large,east_midlands,97,11,March,2022,Q1
2022-03-14,06:27,58147,20.0,small,south_east,69,11,March,2022,Q1
2022-03-14,15:37,59415,20.0,small,greater_london,12,11,March,2022,Q1
2022-03-14,17:52,82240,100.0,large,east_midlands,113,11,March,2022,Q1
2022-03-15,23:33,97681,100.0,large,south_east,50,11,March,2022,Q1
2022-03-15,10:03,80124,100.0,large,greater_london,38,11,March,2022,Q1
2022-03-15,15:47,68613,20.0,small,greater_london,49,11,March,2022,Q1
2022-03-16,02:57,72819,20.0,small,south_west,249,11,March,2022,Q1
2022-03-16,12:59,3215,20.0,small,south_wales,142,11,March,2022,Q1
2022-03-16,18:35,37715,20.0,small,south_east,55,11,March,2022,Q1
2022-03-16,20:15,65944,20.0,small,greater_london,44,11,March,2022,Q1
2022-03-17,02:31,51074,20.0,small,south_east,79,11,March,2022,Q1
2022-03-17,08:48,90348,100.0,large,south_west,157,11,March,2022,Q1
2022-03-17,11:57,16123,20.0,small,south_west,108,11,March,2022,Q1
2022-03-17,20:38,61093,20.0,small,greater_london,15,11,March,2022,Q1
2022-03-18,22:57,85813,100.0,large,south_east,64,11,March,2022,Q1
2022-03-18,02:33,28762,20.0,small,north_east,290,11,March,2022,Q1
2022-03-18,06:53,19036,20.0,small,south_west,247,11,March,2022,Q1
2022-03-18,09:42,7585,20.0,small,greater_london,29,11,March,2022,Q1
2022-03-18,13:36,35257,20.0,small,greater_london,32,11,March,2022,Q1
2022-03-19,19:14,5692,20.0,small,greater_london,8,11,March,2022,Q1
2022-03-19,06:32,74576,20.0,small,greater_london,13,11,March,2022,Q1
2022-03-19,09:49,18756,20.0,small,south_wales,144,11,March,2022,Q1
2022-03-20,02:12,2754,20.0,small,south_east,74,11,March,2022,Q1
2022-03-20,11:20,92054,100.0,large,south_east,79,11,March,2022,Q1
2022-03-20,21:05,10,20.0,small,greater_london,12,11,March,2022,Q1
2022-03-21,04:52,7668,20.0,small,south_west,82,12,March,2022,Q1
2022-03-21,07:19,77439,100.0,large,south_west,141,12,March,2022,Q1
2022-03-21,11:59,56984,20.0,small,south_west,53,12,March,2022,Q1
2022-03-21,20:21,85471,100.0,large,west_midlands,123,12,March,2022,Q1
2022-03-22,04:49,31264,20.0,small,north_wales,177,12,March,2022,Q1
2022-03-22,15:20,14408,20.0,small,south_east,41,12,March,2022,Q1
2022-03-23,12:32,17707,20.0,small,greater_london,39,12,March,2022,Q1
2022-03-23,20:31,25751,20.0,small,south_wales,168,12,March,2022,Q1
2022-03-23,19:48,70286,20.0,small,east_midlands,68,12,March,2022,Q1
2022-03-23,18:49,50193,20.0,small,south_west,290,12,March,2022,Q1
2022-03-23,15:00,76670,100.0,large,south_wales,141,12,March,2022,Q1
2022-03-23,08:17,44557,20.0,small,south_east,40,12,March,2022,Q1
2022-03-23,09:29,25016,20.0,small,greater_london,21,12,March,2022,Q1
2022-03-23,02:35,98900,100.0,large,north_east,221,12,March,2022,Q1
2022-03-23,01:40,60929,20.0,small,north_wales,234,12,March,2022,Q1
2022-03-23,12:16,13433,20.0,small,south_west,275,12,March,2022,Q1
2022-03-24,05:41,35949,20.0,small,south_west,262,12,March,2022,Q1
2022-03-24,12:36,22884,20.0,small,east_midlands,118,12,March,2022,Q1
2022-03-24,20:09,99075,100.0,large,south_west,243,12,March,2022,Q1
2022-03-24,22:15,53843,20.0,small,south_east,50,12,March,2022,Q1
2022-03-25,22:49,77500,100.0,large,south_east,54,12,March,2022,Q1
2022-03-25,07:30,50355,20.0,small,greater_london,34,12,March,2022,Q1
2022-03-25,14:19,40715,20.0,small,greater_london,43,12,March,2022,Q1
2022-03-25,06:41,32268,20.0,small,greater_london,27,12,March,2022,Q1
2022-03-25,01:18,30758,20.0,small,north_wales,200,12,March,2022,Q1
2022-03-25,07:02,60336,20.0,small,south_east,43,12,March,2022,Q1
2022-03-26,22:56,73621,20.0,small,east_midlands,86,12,March,2022,Q1
2022-03-26,19:25,14271,20.0,small,south_west,112,12,March,2022,Q1
2022-03-26,06:27,44787,20.0,small,greater_london,41,12,March,2022,Q1
2022-03-26,07:20,55846,20.0,small,south_east,63,12,March,2022,Q1
2022-03-26,12:48,44293,20.0,small,south_east,65,12,March,2022,Q1
2022-03-27,09:15,88851,100.0,large,south_east,55,12,March,2022,Q1
2022-03-27,17:04,92671,100.0,large,south_west,48,12,March,2022,Q1
2022-03-27,22:32,91781,100.0,large,greater_london,18,12,March,2022,Q1
2022-03-28,04:27,46338,20.0,small,north_east,286,13,March,2022,Q1
2022-03-28,08:04,3137,20.0,small,south_west,164,13,March,2022,Q1
2022-03-28,10:14,614,20.0,small,south_west,115,13,March,2022,Q1
2022-03-28,15:48,23587,20.0,small,south_east,52,13,March,2022,Q1
2022-03-28,23:55,43239,20.0,small,south_west,126,13,March,2022,Q1
2022-03-29,21:34,30082,20.0,small,south_east,51,13,March,2022,Q1
2022-03-29,10:56,40511,20.0,small,south_west,121,13,March,2022,Q1
2022-03-29,04:36,96258,100.0,large,south_west,139,13,March,2022,Q1
2022-03-29,09:37,60092,20.0,small,south_wales,211,13,March,2022,Q1
2022-03-30,00:49,48135,20.0,small,south_east,69,13,March,2022,Q1
2022-03-30,07:53,99965,100.0,large,east_midlands,44,13,March,2022,Q1
2022-03-30,19:02,51034,20.0,small,north_wales,252,13,March,2022,Q1
2022-03-30,21:10,26818,20.0,small,greater_london,40,13,March,2022,Q1
2022-03-31,06:53,58639,20.0,small,greater_london,45,13,March,2022,Q1
2022-03-31,17:25,49604,20.0,small,greater_london,25,13,March,2022,Q1
2022-03-31,20:35,18351,20.0,small,south_east,70,13,March,2022,Q1
2022-04-01,22:54,75347,100.0,large,south_wales,159,13,April,2022,Q2
2022-04-01,07:43,8634,20.0,small,greater_london,39,13,April,2022,Q2
2022-04-01,19:16,4440,20.0,small,greater_london,36,13,April,2022,Q2
2022-04-02,13:31,82515,100.0,large,south_west,153,13,April,2022,Q2
2022-04-02,18:13,7328,20.0,small,south_wales,215,13,April,2022,Q2
2022-04-02,10:06,75160,100.0,large,greater_london,25,13,April,2022,Q2
2022-04-03,17:37,60874,20.0,small,north_wales,160,13,April,2022,Q2
2022-04-03,05:21,32852,20.0,small,south_east,60,13,April,2022,Q2
2022-04-03,06:28,82230,100.0,large,south_wales,238,13,April,2022,Q2
2022-04-04,05:14,49349,20.0,small,north_east,262,14,April,2022,Q2
2022-04-04,07:22,41394,20.0,small,greater_london,28,14,April,2022,Q2
2022-04-04,17:49,80467,100.0,large,south_east,80,14,April,2022,Q2
2022-04-05,05:45,1435,20.0,small,east_midlands,68,14,April,2022,Q2
2022-04-05,11:14,56075,20.0,small,greater_london,10,14,April,2022,Q2
2022-04-05,12:11,29921,20.0,small,south_wales,248,14,April,2022,Q2
2022-04-05,18:10,82817,100.0,large,west_midlands,160,14,April,2022,Q2
2022-04-06,04:19,97488,100.0,large,south_wales,143,14,April,2022,Q2
2022-04-06,15:49,84397,100.0,large,east_midlands,57,14,April,2022,Q2
2022-04-07,03:39,59904,20.0,small,south_east,57,14,April,2022,Q2
2022-04-07,07:39,5560,20.0,small,greater_london,23,14,April,2022,Q2
2022-04-07,12:49,3757,20.0,small,greater_london,10,14,April,2022,Q2
2022-04-07,18:43,43210,20.0,small,west_midlands,97,14,April,2022,Q2
2022-04-08,20:29,93681,100.0,large,greater_london,23,14,April,2022,Q2
2022-04-08,01:15,56051,20.0,small,east_midlands,99,14,April,2022,Q2
2022-04-08,11:38,89722,100.0,large,north_east,280,14,April,2022,Q2
2022-04-09,07:30,84645,100.0,large,east_midlands,41,14,April,2022,Q2
2022-04-09,15:21,47217,20.0,small,south_wales,236,14,April,2022,Q2
2022-04-09,22:15,38207,20.0,small,greater_london,24,14,April,2022,Q2
2022-04-10,08:58,61380,20.0,small,greater_london,17,14,April,2022,Q2
2022-04-10,11:08,65524,20.0,small,south_east,54,14,April,2022,Q2
2022-04-10,14:06,16418,20.0,small,south_east,69,14,April,2022,Q2
2022-04-10,15:51,78676,100.0,large,south_east,57,14,April,2022,Q2
2022-04-10,21:58,29011,20.0,small,south_west,202,14,April,2022,Q2
2022-04-11,04:38,24050,20.0,small,greater_london,48,15,April,2022,Q2
2022-04-11,05:51,83251,100.0,large,greater_london,38,15,April,2022,Q2
2022-04-11,09:23,58566,20.0,small,west_midlands,149,15,April,2022,Q2
2022-04-11,17:06,33677,20.0,small,south_west,253,15,April,2022,Q2
2022-04-12,16:12,92144,100.0,large,south_east,48,15,April,2022,Q2
2022-04-12,01:58,40261,20.0,small,greater_london,20,15,April,2022,Q2
2022-04-12,09:27,589,20.0,small,greater_london,21,15,April,2022,Q2
2022-04-13,02:09,63849,20.0,small,south_east,77,15,April,2022,Q2
2022-04-13,04:07,20151,20.0,small,south_east,48,15,April,2022,Q2
2022-04-13,11:35,51017,20.0,small,south_west,207,15,April,2022,Q2
2022-04-13,22:55,48,20.0,small,greater_london,22,15,April,2022,Q2
2022-04-14,04:19,31608,20.0,small,south_west,200,15,April,2022,Q2
2022-04-14,14:54,73991,20.0,small,south_east,54,15,April,2022,Q2
2022-04-14,23:06,30535,20.0,small,south_east,79,15,April,2022,Q2
2022-04-15,07:23,70062,20.0,small,east_midlands,113,15,April,2022,Q2
2022-04-15,18:22,63986,20.0,small,south_east,49,15,April,2022,Q2
2022-04-15,20:01,38107,20.0,small,greater_london,32,15,April,2022,Q2
2022-04-16,08:31,10791,20.0,small,south_east,70,15,April,2022,Q2
2022-04-16,20:21,22660,20.0,small,south_west,120,15,April,2022,Q2
2022-04-16,03:28,35782,20.0,small,west_midlands,127,15,April,2022,Q2
2022-04-17,06:45,68342,20.0,small,south_east,47,15,April,2022,Q2
2022-04-17,13:29,43300,20.0,small,south_east,46,15,April,2022,Q2
2022-04-17,22:52,74615,20.0,small,greater_london,39,15,April,2022,Q2
2022-04-18,10:25,41665,20.0,small,south_west,155,16,April,2022,Q2
2022-04-18,12:24,78272,100.0,large,south_west,69,16,April,2022,Q2
2022-04-18,18:52,62694,20.0,small,north_east,223,16,April,2022,Q2
2022-04-18,20:44,99951,100.0,large,greater_london,25,16,April,2022,Q2
2022-04-18,23:39,55853,20.0,small,south_west,105,16,April,2022,Q2
2022-04-19,06:54,45069,20.0,small,greater_london,37,16,April,2022,Q2
2022-04-19,14:33,10714,20.0,small,south_west,199,16,April,2022,Q2
2022-04-19,05:26,98825,100.0,large,south_east,55,16,April,2022,Q2
2022-04-19,15:45,72019,20.0,small,south_west,229,16,April,2022,Q2
2022-04-20,22:21,34046,20.0,small,east_midlands,94,16,April,2022,Q2
2022-04-20,18:16,97492,100.0,large,greater_london,41,16,April,2022,Q2
2022-04-20,08:41,11089,20.0,small,greater_london,16,16,April,2022,Q2
2022-04-20,06:10,89485,100.0,large,south_west,109,16,April,2022,Q2
2022-04-20,00:36,14620,20.0,small,south_west,262,16,April,2022,Q2
2022-04-21,05:25,58111,20.0,small,greater_london,45,16,April,2022,Q2
2022-04-21,11:18,98779,100.0,large,south_west,56,16,April,2022,Q2
2022-04-21,18:47,33281,20.0,small,greater_london,37,16,April,2022,Q2
2022-04-22,04:06,59143,20.0,small,greater_london,19,16,April,2022,Q2
2022-04-22,13:18,911,20.0,small,south_wales,238,16,April,2022,Q2
2022-04-22,17:29,73259,20.0,small,greater_london,39,16,April,2022,Q2
2022-04-23,01:41,8924,20.0,small,south_west,145,16,April,2022,Q2
2022-04-23,10:39,91107,100.0,large,south_west,179,16,April,2022,Q2
2022-04-23,14:05,82197,100.0,large,south_wales,169,16,April,2022,Q2
2022-04-23,22:49,63863,20.0,small,greater_london,43,16,April,2022,Q2
2022-04-24,20:47,96414,100.0,large,south_west,85,16,April,2022,Q2
2022-04-24,22:40,39866,20.0,small,south_east,45,16,April,2022,Q2
2022-04-24,08:17,44012,20.0,small,south_east,67,16,April,2022,Q2
2022-04-24,12:06,3040,20.0,small,south_east,49,16,April,2022,Q2
2022-04-25,06:09,81905,100.0,large,east_midlands,93,17,April,2022,Q2
2022-04-25,10:35,54094,20.0,small,greater_london,22,17,April,2022,Q2
2022-04-25,15:34,41092,20.0,small,north_wales,223,17,April,2022,Q2
2022-04-26,00:11,71402,20.0,small,south_east,44,17,April,2022,Q2
2022-04-26,10:17,44600,20.0,small,north_wales,230,17,April,2022,Q2
2022-04-26,20:08,80469,100.0,large,south_west,124,17,April,2022,Q2
2022-04-27,20:05,61300,20.0,small,west_midlands,102,17,April,2022,Q2
2022-04-27,04:54,72131,20.0,small,greater_london,39,17,April,2022,Q2
2022-04-27,09:34,61218,20.0,small,north_east,223,17,April,2022,Q2
2022-04-28,02:06,61062,20.0,small,east_midlands,114,17,April,2022,Q2
2022-04-28,13:16,54099,20.0,small,greater_london,24,17,April,2022,Q2
2022-04-28,17:20,93393,100.0,large,south_east,69,17,April,2022,Q2
2022-04-28,20:15,41007,20.0,small,south_east,74,17,April,2022,Q2
2022-04-29,21:44,61801,20.0,small,greater_london,47,17,April,2022,Q2
2022-04-29,12:02,40398,20.0,small,east_midlands,54,17,April,2022,Q2
2022-04-29,03:09,36086,20.0,small,south_east,78,17,April,2022,Q2
2022-04-29,06:27,63255,20.0,small,greater_london,46,17,April,2022,Q2
2022-04-30,02:22,41679,20.0,small,north_east,237,17,April,2022,Q2
2022-04-30,07:30,28235,20.0,small,south_wales,190,17,April,2022,Q2
2022-04-30,14:03,43597,20.0,small,south_west,62,17,April,2022,Q2
2022-04-30,14:38,38678,20.0,small,north_east,195,17,April,2022,Q2
2022-04-30,19:39,92579,100.0,large,greater_london,27,17,April,2022,Q2
2022-04-30,23:09,8378,20.0,small,south_east,75,17,April,2022,Q2
2022-05-01,08:39,67129,20.0,small,west_midlands,131,17,May,2022,Q2
2022-05-01,19:20,46119,20.0,small,east_midlands,72,17,May,2022,Q2
2022-05-02,19:50,83495,100.0,large,south_east,46,18,May,2022,Q2
2022-05-02,05:07,39687,20.0,small,south_east,47,18,May,2022,Q2
2022-05-02,16:20,26087,20.0,small,south_wales,172,18,May,2022,Q2
2022-05-02,18:29,84347,100.0,large,north_east,213,18,May,2022,Q2
2022-05-03,23:18,64957,20.0,small,south_east,71,18,May,2022,Q2
2022-05-03,21:45,87528,100.0,large,greater_london,22,18,May,2022,Q2
2022-05-03,01:26,34383,20.0,small,south_west,240,18,May,2022,Q2
2022-05-03,06:35,24353,20.0,small,south_east,57,18,May,2022,Q2
2022-05-03,17:11,27576,20.0,small,north_east,225,18,May,2022,Q2
2022-05-04,02:07,54023,20.0,small,south_west,111,18,May,2022,Q2
2022-05-04,04:37,97640,100.0,large,south_east,67,18,May,2022,Q2
